ID,SAVETIME,USERIP,IP_INBPS,IP_OUTBPS,TCP_INBPS,TCP_OUTBPS,UDP_INBPS,UDP_OUTBPS,TCP_FLOWS,TCP_PEERS,PKTS_PER_TCPFLOW,AVGLEN_IN_TCPFLOW,AVGLEN_OUT_TCPFLOW,UDP_FLOWS,UDP_PEERS,PKTS_PER_UDPFLOW,AVGLEN_IN_UDPFLOW,AVGLEN_OUT_UDPFLOW,ipsec_flows,ipsec_hosts,PKTS_PER_IPSECFLOW,AVGLEN_IN_IPSECFLOW,AVGLEN_OUT_IPSECFLOW,ipsec_outbps,ipsec_inBPS,dns_querys,dns_answers,dns_errs,syn_outcount,syn_inacks,syn_incount,syn_outacks,ICMP_INPPS,ICMP_OUTPPS,OTHERIP_INPPS,OTHERIP_OUTPPS,TTLSERVER_MAX,TTLSERVER_MIN,TTLSERVER_AVG,TTLCLIENT_MAX,TTLCLIENT_MIN,TTLCLIENT_AVG,HTTP_GETS,HTTP_POSTS,HTTP_FAILS,MAIL_SENT,MAIL_RECV,MEDIA_FLOWS,FTP_DOWNLOADS,FTP_UPLOADS,SYN_FROM_PEERS,SYN_TO_PEERS,RST_FROM_PEERS,RST_TO_PEERS,TCP_FROM_PEERS,TCP_TO_PEERS,UDP_FROM_PEERS,UDP_TO_PEERS,OTHERIP_FROM_PEERS,OTHERIP_TO_PEERS,DNS_FROM_PEERS,DNS_TO_PEERS,SYN_TO_PORT_PEERS,label
82,2015-2-18 09:15:00,149.171.126.14,912,664,512,664,400,0,3,1,17,128,227,6,1,1,504,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,2,0,1,3,2,2,4,2,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
83,2015-2-18 09:15:00,149.171.126.10,400,576,120,576,272,0,1,1,20,95,435,2,1,1,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,3,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
84,2015-2-18 09:16:00,149.171.126.8,90176,266832,88368,265432,1800,1392,97,1,83,166,487,32,1,6,125,97,0,0,0,0,0,0,0,0,0,0,0,0,190,190,0,0,0,0,1,0,0,3,2,2,50,0,24,16,0,0,8,8,1,0,1,1,1,1,1,1,0,0,1,1,0,0
85,2015-2-18 09:16:00,59.166.0.4,1328432,132520,1326936,130792,1488,1720,123,1,149,929,128,24,1,9,98,113,0,0,0,0,0,0,0,66,33,0,242,242,0,0,0,0,0,0,3,2,2,1,0,0,44,0,20,18,0,0,14,14,0,1,1,1,1,1,1,1,0,0,1,1,3,0
86,2015-2-18 09:16:00,149.171.126.5,170528,2475608,168840,2474168,1680,1440,102,1,263,121,1123,24,1,9,115,98,0,0,0,0,0,0,0,0,0,0,0,0,194,194,0,0,0,0,1,0,0,3,2,2,40,0,20,26,0,0,4,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0
87,2015-2-18 09:16:00,59.166.0.5,682272,56512,681208,55376,1064,1136,73,1,127,951,105,12,1,13,100,106,0,0,0,0,0,0,0,56,28,0,146,146,0,0,0,0,0,0,3,2,2,1,0,0,70,0,32,4,0,0,6,6,0,1,1,1,1,1,1,1,0,0,1,1,1,0
88,2015-2-18 09:07:00,10.40.85.1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89,2015-2-18 09:07:00,10.40.182.1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,2015-2-18 09:07:00,59.166.0.4,1902840,119256,1901568,117592,1264,1664,87,1,243,1077,101,28,1,6,95,125,0,0,0,0,0,0,0,40,20,0,178,178,0,0,0,0,0,0,3,2,2,1,0,0,20,0,6,10,0,0,6,6,0,1,1,1,1,1,1,1,0,0,1,1,2,0
91,2015-2-18 09:07:00,149.171.126.13,2032,7984,2008,7984,16,0,5,1,30,217,677,2,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,2,0,0,3,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
92,2015-2-18 09:07:00,59.166.0.8,228056,65048,227096,63880,960,1160,66,1,95,510,145,16,1,8,98,118,0,0,0,0,0,0,0,38,19,0,132,132,0,0,0,0,0,0,3,2,2,1,0,0,44,0,22,10,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,2,0
93,2015-2-18 09:07:00,149.171.126.10,976,2544,976,2544,0,0,5,1,24,117,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,2,0,1,3,2,2,6,0,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
94,2015-2-18 09:07:00,10.40.85.10,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95,2015-2-18 09:07:00,175.45.176.0,11928,4112,11928,3800,0,304,12,1,29,445,153,10,1,1,0,213,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,3,2,2,2,0,1,12,0,0,4,0,0,2,0,0,1,1,1,1,1,0,1,0,0,0,0,5,1
96,2015-2-18 09:07:00,149.171.126.15,7664,3216,7632,3216,24,0,14,1,20,305,197,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0,0,2,0,0,4,2,2,0,0,0,2,0,0,2,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
97,2015-2-18 09:07:00,175.45.176.2,2200,29016,2200,28936,0,80,11,1,36,108,710,6,1,1,0,92,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,3,2,2,2,0,1,8,4,0,4,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,8,1
98,2015-2-18 09:07:00,149.171.126.19,1560,8200,1528,8200,24,0,7,1,26,118,544,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,2,0,1,3,2,2,6,0,0,2,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
99,2015-2-18 09:08:00,149.171.126.11,1216,160,376,160,408,0,3,1,16,95,60,8,1,1,389,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,3,2,2,4,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0
100,2015-2-18 09:08:00,175.45.176.2,2728,7136,2728,6952,0,176,9,1,31,167,322,2,1,1,0,688,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,3,2,2,2,0,0,30,0,24,0,0,0,2,0,0,1,1,1,1,1,0,1,0,0,0,0,4,1
101,2015-2-18 09:08:00,149.171.126.18,3464,1944,2656,1944,808,0,4,1,38,243,208,6,1,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,3,2,2,24,0,24,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
102,2015-2-18 09:08:00,149.171.126.14,163736,5376,163736,5376,0,0,7,1,180,1208,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,2,0,1,3,2,2,0,0,0,4,0,0,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
103,2015-2-18 09:08:00,149.171.126.15,1864,184,1656,184,208,0,2,1,25,366,89,4,1,1,394,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,3,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
104,2015-2-18 09:09:00,149.171.126.3,65512,406440,63472,404904,2032,1536,90,1,99,112,646,36,1,6,127,96,0,0,0,0,0,0,0,0,0,0,0,0,178,178,0,0,0,0,1,0,0,3,2,2,26,0,12,4,0,0,6,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
105,2015-2-18 09:09:00,59.166.0.7,456104,73664,454656,71776,1440,1880,70,1,112,790,151,32,1,7,96,126,0,0,0,0,0,0,0,48,24,0,140,140,0,0,0,0,0,0,3,2,2,1,0,0,46,0,20,12,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,1,6,0
106,2015-2-18 09:09:00,149.171.126.15,2528,25112,2056,24832,472,272,5,1,54,179,1012,4,1,4,298,342,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,2,0,1,4,2,2,2,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0
107,2015-2-18 09:09:00,175.45.176.0,816,8944,816,1616,0,7296,7,1,19,102,155,92,1,1,0,595,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,3,2,2,2,0,0,6,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,4,1
108,2015-2-18 09:09:00,149.171.126.19,19800,1272,12768,1272,7032,0,5,1,45,665,113,86,1,1,613,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,2,0,1,3,2,2,6,0,0,6,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
109,2015-2-18 09:09:00,59.166.0.5,1305608,100344,1303712,97832,1896,2504,91,1,177,1015,112,44,1,6,96,127,0,0,0,0,0,0,0,60,30,0,182,182,0,0,0,0,0,0,3,2,2,1,0,0,58,0,26,10,0,0,6,6,0,1,1,1,1,1,1,1,0,0,1,1,3,0
110,2015-2-18 09:10:00,149.171.126.4,77440,610880,75392,609232,2040,1640,76,1,120,140,893,32,1,7,121,97,0,0,0,0,0,0,0,0,0,0,0,0,150,150,0,0,0,0,1,0,0,3,2,2,50,0,20,12,0,0,0,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0
111,2015-2-18 09:10:00,59.166.0.2,285720,68024,284904,67088,816,936,85,1,95,519,125,12,1,10,98,113,0,0,0,0,0,0,0,38,19,0,166,166,0,0,0,0,0,0,3,2,2,1,0,0,44,0,22,8,0,0,0,2,0,1,1,1,1,1,1,1,0,0,1,1,3,0
112,2015-2-18 09:10:00,59.166.0.1,414040,81336,412656,79672,1376,1656,87,1,90,732,164,24,1,8,97,117,0,0,0,0,0,0,0,58,29,0,176,176,0,0,0,0,0,0,3,2,2,1,0,0,52,0,24,14,0,0,12,12,0,1,1,1,1,1,1,1,0,0,1,1,3,0
113,2015-2-18 09:10:00,59.166.0.7,1314288,99352,1313256,98152,1024,1192,75,1,203,1078,119,16,1,9,98,115,0,0,0,0,0,0,0,46,23,0,154,154,0,0,0,0,0,0,3,2,2,1,0,0,44,0,18,14,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,1,3,0
114,2015-2-18 09:10:00,149.171.126.0,116856,1321616,115488,1320496,1360,1120,92,1,174,132,1044,20,1,8,118,97,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,0,0,0,1,0,0,3,2,2,42,0,18,18,0,0,10,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0
115,2015-2-18 09:10:00,175.45.176.3,4144,104912,4144,104856,0,48,42,1,33,76,797,4,1,1,0,100,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,3,2,2,2,0,1,10,0,0,4,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,2,1
116,2015-2-18 09:10:00,149.171.126.17,118536,10704,118536,10704,0,0,10,1,98,1166,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,2,0,1,3,2,2,6,0,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
117,2015-2-18 09:10:00,59.166.0.9,792272,91344,790552,89064,1720,2272,81,1,141,912,134,40,1,6,96,127,0,0,0,0,0,0,0,54,27,0,164,164,0,0,0,0,0,0,3,2,2,1,0,0,40,0,16,14,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,1,2,0
118,2015-2-18 09:10:00,149.171.126.7,79616,666784,78256,665656,1360,1120,72,1,142,129,875,20,1,8,118,98,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,0,0,0,1,0,0,3,2,2,44,0,18,12,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0
119,2015-2-18 09:10:00,149.171.126.6,91432,727792,89712,726432,1720,1352,87,1,128,138,856,28,1,7,124,97,0,0,0,0,0,0,0,0,0,0,0,0,174,174,0,0,0,0,1,0,0,3,2,2,52,0,26,14,0,0,4,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0
120,2015-2-18 09:10:00,149.171.126.8,83472,1507288,81952,1506072,1520,1208,74,1,218,99,1131,24,1,7,121,97,0,0,0,0,0,0,0,0,0,0,0,0,146,146,0,0,0,0,1,0,0,3,2,2,56,0,26,6,0,0,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0
121,2015-2-18 09:11:00,149.171.126.12,10960,1536,10936,1536,24,0,8,1,35,488,101,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2,0,1,3,2,2,0,0,0,4,0,0,2,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
122,2015-2-18 09:11:00,59.166.0.8,537528,77648,535776,75344,1752,2304,89,1,106,773,132,40,1,6,96,127,0,0,0,0,0,0,0,56,28,0,178,178,0,0,0,0,0,0,3,2,2,1,0,0,66,0,32,10,0,0,4,4,0,1,1,1,1,1,1,1,0,0,1,1,1,0
123,2015-2-18 09:11:00,149.171.126.0,78752,579840,77544,578816,1200,1024,81,1,118,133,822,16,1,9,115,99,0,0,0,0,0,0,0,0,0,0,0,0,158,158,0,0,0,0,1,0,0,3,2,2,48,0,22,12,0,0,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0
124,2015-2-18 09:11:00,59.166.0.3,918096,92048,917072,90856,1024,1192,89,1,145,924,124,16,1,9,98,114,0,0,0,0,0,0,0,46,23,0,176,176,0,0,0,0,0,0,3,2,2,1,0,0,46,0,22,12,0,0,4,4,0,1,1,1,1,1,1,1,0,0,1,1,2,0
125,2015-2-18 09:11:00,149.171.126.8,78840,484744,76088,482752,2744,1992,76,1,109,151,790,52,1,6,132,95,0,0,0,0,0,0,0,0,0,0,0,0,152,152,0,0,0,0,1,0,0,3,2,2,38,0,16,12,0,0,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0
126,2015-2-18 09:11:00,149.171.126.6,80560,812760,79472,811760,1088,1000,96,1,123,116,911,12,1,12,107,99,0,0,0,0,0,0,0,0,0,0,0,0,196,196,0,0,0,0,1,0,0,3,2,2,50,0,24,8,0,0,10,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0
127,2015-2-18 09:11:00,149.171.126.7,112464,1577304,110656,1575848,1800,1448,81,1,215,121,1108,28,1,8,120,97,0,0,0,0,0,0,0,0,0,0,0,0,168,168,0,0,0,0,1,0,0,3,2,2,58,0,24,16,0,0,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0
128,2015-2-18 09:11:00,59.166.0.6,510952,69528,509560,67696,1392,1824,85,1,106,773,122,32,1,6,96,127,0,0,0,0,0,0,0,44,22,0,174,174,0,0,0,0,0,0,3,2,2,1,0,0,48,0,22,8,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,1,2,0
129,2015-2-18 09:11:00,59.166.0.2,455592,69728,454640,68680,952,1048,91,1,98,726,121,12,1,12,99,109,0,0,0,0,0,0,0,48,24,0,184,184,0,0,0,0,0,0,3,2,2,1,0,0,52,0,24,8,0,0,6,6,0,1,1,1,1,1,1,1,0,0,1,1,5,0
130,2015-2-18 09:11:00,175.45.176.0,5272,32840,5240,32792,32,40,13,1,38,216,759,2,1,3,136,89,0,0,0,0,0,0,0,2,1,0,26,26,0,0,0,0,0,0,3,2,2,2,0,1,14,2,0,6,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,4,1
131,2015-2-18 09:11:00,149.171.126.17,20472,16848,20472,16848,0,0,10,1,43,667,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,2,0,1,3,2,2,12,2,0,2,2,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
132,2015-2-18 09:12:00,10.40.85.1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133,2015-2-18 09:12:00,10.40.182.1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
134,2015-2-18 09:12:00,175.45.176.0,7848,15160,7848,14928,0,224,17,1,27,306,417,6,1,1,0,286,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,3,2,2,2,0,1,20,2,2,4,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,10,1
135,2015-2-18 09:12:00,149.171.126.14,3000,225472,2976,225472,24,0,9,1,178,79,1273,2,1,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,2,0,1,3,2,2,12,2,2,0,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
136,2015-2-18 09:12:00,175.45.176.1,2192,15512,2192,15512,0,0,12,1,28,128,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,3,2,2,2,0,1,12,2,0,4,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,1
137,2015-2-18 09:12:00,149.171.126.19,13896,2088,13896,2088,0,0,7,1,36,651,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,2,0,1,3,2,2,4,2,0,4,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
138,2015-2-18 09:12:00,59.166.0.3,758400,93552,757136,91856,1256,1688,88,1,132,858,136,32,1,6,96,129,0,0,0,0,0,0,0,34,17,0,176,176,0,0,0,0,0,0,3,2,2,1,0,0,22,0,10,14,0,0,4,4,0,1,1,1,1,1,1,1,0,0,1,1,1,0
139,2015-2-18 09:12:00,149.171.126.16,1744,624,1744,624,0,0,5,1,23,199,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,2,0,1,3,2,2,6,0,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
140,2015-2-18 09:12:00,149.171.126.12,2584,64456,2584,64456,0,0,5,1,105,161,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,2,0,1,3,2,2,6,0,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
141,2015-2-18 09:12:00,149.171.126.13,168,432,168,432,0,0,1,1,36,72,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,1,3,2,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
142,2015-2-18 09:12:00,149.171.126.18,1816,928,1624,904,184,16,10,1,17,122,97,2,1,2,709,69,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,2,0,0,4,2,2,4,4,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
143,2015-2-18 09:13:00,149.171.126.17,2472,2160,2472,2160,0,0,6,1,28,201,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,2,0,1,3,2,2,6,0,0,4,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
144,2015-2-18 09:13:00,149.171.126.13,14136,3640,14136,3640,0,0,28,1,20,304,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,2,0,0,3,2,2,4,0,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
145,2015-2-18 09:13:00,149.171.126.18,3536,1152,3504,1152,24,0,2,1,46,506,216,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,0,0,3,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
146,2015-2-18 09:13:00,149.171.126.10,1088,272,1064,272,24,0,3,1,18,235,95,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,2,0,0,3,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
147,2015-2-18 09:14:00,59.166.0.2,1082944,92704,1081072,90184,1864,2512,105,1,146,909,104,48,1,6,96,129,0,0,0,0,0,0,0,50,25,0,204,204,0,0,0,0,0,0,3,2,2,1,0,0,40,0,18,6,0,0,8,8,0,1,1,1,1,1,1,1,0,0,1,1,1,0
148,2015-2-18 09:14:00,149.171.126.1,83216,436280,81664,434992,1552,1280,90,1,106,135,647,24,1,8,118,98,0,0,0,0,0,0,0,0,0,0,0,0,176,176,0,0,0,0,1,0,0,3,2,2,38,0,18,12,0,0,4,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0
149,2015-2-18 09:14:00,149.171.126.6,67608,348048,66272,347016,1336,1024,63,1,111,150,696,24,1,6,125,96,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,1,0,0,3,2,2,24,0,8,12,0,0,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0
150,2015-2-18 09:14:00,59.166.0.3,587040,78552,585736,76904,1304,1648,98,1,99,825,130,28,1,7,98,123,0,0,0,0,0,0,0,44,22,0,194,194,0,0,0,0,0,0,3,2,2,1,0,0,52,0,24,10,0,0,6,6,0,1,1,1,1,1,1,1,0,0,1,1,2,0
151,2015-2-18 09:14:00,149.171.126.0,118200,1766280,117040,1765280,1152,1000,99,1,224,98,994,16,1,9,114,98,0,0,0,0,0,0,0,0,0,0,0,0,196,196,0,0,0,0,1,0,0,3,2,2,52,0,24,8,0,0,6,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
152,2015-2-18 09:14:00,59.166.0.0,208376,48888,207568,47896,808,992,71,1,98,437,105,16,1,7,97,120,0,0,0,0,0,0,0,30,15,0,138,138,0,0,0,0,0,0,3,2,2,1,0,0,34,0,16,2,0,0,6,6,0,1,1,1,1,1,1,1,0,0,1,1,2,0
153,2015-2-18 09:14:00,149.171.126.7,72288,368736,70776,367416,1504,1320,94,1,81,150,670,20,1,10,112,99,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,0,0,0,1,0,0,3,2,2,54,0,26,10,0,0,16,14,1,0,1,1,1,1,1,1,0,0,1,1,0,0
154,2015-2-18 09:15:00,175.45.176.2,87568,51808,87568,51728,0,80,62,1,30,694,415,6,1,1,0,100,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0,0,3,2,2,2,0,0,8,0,0,4,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,8,1
155,2015-2-18 09:15:00,59.166.0.4,851280,68728,850080,67248,1200,1480,79,1,141,966,110,24,1,7,97,120,0,0,0,0,0,0,0,44,22,0,160,160,0,0,0,0,0,0,3,2,2,1,0,0,54,0,26,6,0,0,4,4,0,1,1,1,1,1,1,1,0,0,1,1,1,0
156,2015-2-18 09:15:00,149.171.126.4,87344,455016,85728,453656,1608,1352,85,1,123,131,609,24,1,8,116,97,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,0,0,0,1,0,0,3,2,2,50,0,22,12,0,0,4,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0
157,2015-2-18 09:15:00,149.171.126.7,108832,1269552,107840,1268648,992,896,87,1,182,126,1005,12,1,11,109,99,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,1,0,0,3,2,2,32,0,16,16,0,0,4,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
158,2015-2-18 09:15:00,59.166.0.8,351256,70376,349752,68480,1504,1888,92,1,99,554,115,32,1,7,97,122,0,0,0,0,0,0,0,52,26,0,184,184,0,0,0,0,0,0,3,2,2,1,0,0,54,0,26,6,0,0,4,6,0,1,1,1,1,1,1,1,0,0,1,1,2,0
159,2015-2-18 09:15:00,59.166.0.7,899496,115144,897704,112856,1792,2288,95,1,139,885,149,40,1,6,97,124,0,0,0,0,0,0,0,58,29,0,192,192,0,0,0,0,0,0,3,2,2,1,0,0,42,0,18,20,0,0,6,6,0,1,1,1,1,1,1,1,0,0,1,1,5,0
160,2015-2-18 09:15:00,149.171.126.6,83720,756552,81968,755112,1752,1432,82,1,143,120,849,28,1,7,119,97,0,0,0,0,0,0,0,0,0,0,0,0,164,164,0,0,0,0,1,0,0,3,2,2,36,0,18,10,0,0,4,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0
161,2015-2-18 09:15:00,59.166.0.0,385136,107904,383440,105776,1688,2128,90,1,95,638,193,36,1,7,97,123,0,0,0,0,0,0,0,58,29,0,184,184,0,0,0,0,0,0,3,2,2,1,0,0,38,0,16,24,0,0,6,6,0,1,1,1,1,1,1,1,0,0,1,1,3,0
162,2015-2-18 09:15:00,149.171.126.13,16128,1392,16080,1392,40,0,11,1,30,574,83,2,1,1,177,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,2,0,1,3,2,2,4,0,0,6,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
163,2015-2-18 09:15:00,59.166.0.2,1086016,119736,1084536,117936,1480,1792,108,1,146,889,132,28,1,8,97,118,0,0,0,0,0,0,0,58,29,0,218,218,0,0,0,0,0,0,3,2,2,1,0,0,32,0,14,16,0,0,16,16,0,1,1,1,1,1,1,1,0,0,1,1,1,0
164,2015-2-18 09:15:00,59.166.0.6,427528,66936,426696,66080,824,856,82,1,108,677,118,8,1,15,100,103,0,0,0,0,0,0,0,46,23,0,164,164,0,0,0,0,0,0,3,2,2,1,0,0,50,0,24,8,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,1,1,0
165,2015-2-18 09:16:00,149.171.126.4,90032,894776,88352,893336,1680,1432,106,1,127,114,870,24,1,9,114,98,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,0,0,0,1,0,0,3,2,2,32,0,16,8,0,0,14,14,1,0,1,1,1,1,1,1,0,0,1,1,0,0
166,2015-2-18 09:16:00,59.166.0.8,1265936,87192,1264936,86040,992,1144,83,1,178,1059,110,16,1,9,98,113,0,0,0,0,0,0,0,44,22,0,166,166,0,0,0,0,0,0,3,2,2,1,0,0,34,0,14,8,0,0,12,12,0,1,1,1,1,1,1,1,0,0,1,1,3,0
167,2015-2-18 09:16:00,149.171.126.9,73784,542096,72704,541088,1080,1000,73,1,139,117,727,12,1,12,107,99,0,0,0,0,0,0,0,0,0,0,0,0,152,152,0,0,0,0,1,0,0,3,2,2,32,0,12,8,0,0,6,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
168,2015-2-18 09:16:00,59.166.0.9,289824,78968,288664,77600,1152,1368,100,1,79,533,147,20,1,8,98,116,0,0,0,0,0,0,0,48,24,0,200,200,0,0,0,0,0,0,3,2,2,1,0,0,50,0,24,12,0,0,8,8,0,1,1,1,1,1,1,1,0,0,1,1,2,0
